Timestamp,Hour,Day_of_Week,Month,Crime_Type,District,Crime_Type_Encoded,District_Encoded,Latitude,Longitude,Victim_Age,CRI_Score,Is_High_Risk
2025-02-01 06:00:00,6,5,2,THEFT,MUMBAI,9,6,19.074167508194837,72.87810423998636,38,4.0,0
2025-03-12 13:00:00,13,2,3,ASSAULT,PUNE,0,7,18.519797197931293,73.85654545733316,31,8.0,0
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,BAGALKOT,7,1,16.186154364886793,75.69508721654594,36,2.7,0
2026-01-01 00:00:00,0,3,1,ASSAULT,GHAZIABAD,0,3,28.666095687826022,77.4532839972491,42,10.8,1
2025-07-09 12:00:00,12,2,7,BURGLARY,HASSAN,1,4,13.004486593120763,76.09905383461235,31,6.0,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,CHENNAI,4,2,13.080661473520708,80.27190279794962,67,13.5,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,GHAZIABAD,7,3,28.671435681450863,77.44971804711037,73,2.7,0
2025-09-12 00:00:00,0,4,9,PUBLIC INTOXICATION,CHENNAI,7,2,13.080061961341576,80.26775803217832,37,2.7,0
2025-03-11 22:00:00,22,1,3,BURGLARY,MUMBAI,1,6,19.07396311840266,72.87481707364645,60,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,BAGALKOT,5,1,16.186031776385253,75.6925428460551,63,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,AHMEDABAD,10,0,23.024709455659888,72.57297575647166,30,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,AHMEDABAD,4,0,23.020922022316512,72.57194525606602,69,13.5,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,CHENNAI,7,2,13.0827685676208,80.26873407726876,52,2.7,0
2026-07-01 15:00:00,15,2,7,PUBLIC INTOXICATION,PUNE,7,7,18.524043445058705,73.859279960802,48,2.0,0
2026-01-01 00:00:00,0,3,1,ROBBERY,MUMBAI,8,6,19.078776091764002,72.88253894078278,32,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,THEFT,CHENNAI,9,2,13.078405590757415,80.26830234636093,51,5.4,0
2025-08-02 18:00:00,18,5,8,IDENTITY THEFT,HASSAN,5,4,13.007520378924712,76.09893476944168,43,7.0,0
2025-01-04 19:00:00,19,5,1,BURGLARY,AHMEDABAD,1,0,23.024964831624803,72.5740983377514,55,6.0,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,HASSAN,6,4,13.000819656430455,76.09596694741695,33,12.15,1
2026-04-02 02:00:00,2,3,4,ROBBERY,PUNE,8,7,18.520126746030872,73.85560498080538,40,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,THEFT,LUDHIANA,9,5,30.903836154959777,75.85617323037576,49,5.4,0
2025-02-06 16:00:00,16,3,2,IDENTITY THEFT,MUMBAI,5,6,19.080324681993197,72.87782920597189,73,7.0,0
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,PUNE,10,7,18.523504933860487,73.85806140280594,56,4.050000000000001,0
2025-11-09 14:00:00,14,6,11,ASSAULT,AHMEDABAD,0,0,23.026400202732358,72.57027270213484,42,8.0,0
2026-01-01 00:00:00,0,3,1,CYBERCRIME,PUNE,2,7,18.52138312554156,73.85181542415835,65,9.450000000000001,1
2025-04-02 12:00:00,12,2,4,PUBLIC INTOXICATION,AHMEDABAD,7,0,23.019931700218134,72.57233509300289,68,2.0,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,LUDHIANA,6,5,30.904416273350613,75.85962494101162,34,12.15,1
2025-06-05 21:00:00,21,3,6,ASSAULT,PUNE,0,7,18.521629552862485,73.86088010969327,66,8.0,0
2025-04-05 18:00:00,18,5,4,ASSAULT,HASSAN,0,4,13.000974936853485,76.10494478260519,23,8.0,0
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,HASSAN,10,4,13.008870811285854,76.10077757686224,37,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,HASSAN,4,4,13.010007681044838,76.09658992685986,55,13.5,1
2026-01-01 00:00:00,0,3,1,CYBERCRIME,PUNE,2,7,18.519265969689254,73.85267995187688,69,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,THEFT,AHMEDABAD,9,0,23.019782567001435,72.56990475339119,45,5.4,0
2025-03-09 08:00:00,8,6,3,ROBBERY,AHMEDABAD,8,0,23.024771869784036,72.57616278271176,27,7.0,0
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,PUNE,10,7,18.523231312920373,73.8517373026973,51,4.050000000000001,0
2025-08-02 18:00:00,18,5,8,TRAFFIC VIOLATION,CHENNAI,10,2,13.079599512403925,80.27333279353502,42,3.0,0
2026-01-01 00:00:00,0,3,1,ASSAULT,BAGALKOT,0,1,16.18181188089341,75.69100512048344,72,10.8,1
2025-11-09 07:00:00,7,6,11,KIDNAPPING,GHAZIABAD,6,3,28.671494988035338,77.45160903109483,23,9.0,1
2025-10-05 19:00:00,19,6,10,HOMICIDE,BAGALKOT,4,1,16.180337407248548,75.69203582918892,59,10.0,1
2025-05-06 20:00:00,20,1,5,TRAFFIC VIOLATION,MUMBAI,10,6,19.076781659009608,72.8802367646667,28,3.0,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,HASSAN,4,4,13.004429769450915,76.10388748709198,43,13.5,1
2026-01-01 00:00:00,0,3,1,THEFT,HASSAN,9,4,13.003361859860902,76.10366958680781,43,5.4,0
2025-02-04 15:00:00,15,1,2,ASSAULT,BAGALKOT,0,1,16.18620130727256,75.69166298032123,48,8.0,0
2026-01-01 00:00:00,0,3,1,THEFT,CHENNAI,9,2,13.07811218008351,80.26890014492704,72,5.4,0
2026-01-01 00:00:00,0,3,1,ASSAULT,AHMEDABAD,0,0,23.02539224661951,72.56691017783744,58,10.8,1
2026-01-01 00:00:00,0,3,1,HOMICIDE,MUMBAI,4,6,19.079405501644985,72.87428350964272,60,13.5,1
2026-01-01 00:00:00,0,3,1,CYBERCRIME,BAGALKOT,2,1,16.183527836624855,75.69662210007462,54,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,ASSAULT,PUNE,0,7,18.521787430160042,73.86063437889618,23,10.8,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,MUMBAI,6,6,19.075809343777852,72.8822592241636,42,12.15,1
2025-11-08 18:00:00,18,5,11,ASSAULT,BAGALKOT,0,1,16.185401686632495,75.69273276788692,56,8.0,0
2025-08-01 22:00:00,22,4,8,IDENTITY THEFT,BAGALKOT,5,1,16.178346026052708,75.69427312054268,42,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,FRAUD,MUMBAI,3,6,19.07605179369523,72.87469151035899,74,8.100000000000001,0
2025-01-05 03:00:00,3,6,1,PUBLIC INTOXICATION,AHMEDABAD,7,0,23.018249277674965,72.5758700585187,67,2.7,0
2026-01-01 00:00:00,0,3,1,BURGLARY,HASSAN,1,4,13.003506848083687,76.10085135946986,34,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,PUNE,5,7,18.519436351125602,73.85633235721251,34,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,GHAZIABAD,7,3,28.66751751522313,77.45490333715482,39,2.7,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,LUDHIANA,6,5,30.9028896943773,75.86107247558654,39,12.15,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,CHENNAI,6,2,13.08166605989944,80.27509325113124,67,12.15,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,HASSAN,7,4,13.005570995328592,76.10065574146158,70,2.7,0
2025-01-09 07:00:00,7,3,1,PUBLIC INTOXICATION,GHAZIABAD,7,3,28.6671219429891,77.4493885624716,33,2.0,0
2026-01-01 00:00:00,0,3,1,CYBERCRIME,GHAZIABAD,2,3,28.66440795949342,77.4535495507143,72,9.450000000000001,1
2025-04-01 17:00:00,17,1,4,FRAUD,CHENNAI,3,2,13.086629499553123,80.26781003577774,74,6.0,0
2025-10-04 16:00:00,16,5,10,BURGLARY,HASSAN,1,4,13.004032485961293,76.10341304880701,29,6.0,0
2025-01-10 03:00:00,3,4,1,THEFT,BAGALKOT,9,1,16.179415808758137,75.69948931877519,60,5.4,0
2026-01-01 00:00:00,0,3,1,ASSAULT,MUMBAI,0,6,19.072769947205817,72.87569319880899,23,10.8,1
2026-01-01 00:00:00,0,3,1,CYBERCRIME,GHAZIABAD,2,3,28.67263888555942,77.45871654375016,47,9.450000000000001,1
2025-01-12 22:00:00,22,6,1,ASSAULT,BAGALKOT,0,1,16.177908232021217,75.693068109161,38,10.8,1
2025-04-10 07:00:00,7,3,4,IDENTITY THEFT,CHENNAI,5,2,13.086113550087513,80.26953560079818,62,7.0,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,AHMEDABAD,4,0,23.019884873381848,72.57460282107033,52,13.5,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,BAGALKOT,6,1,16.177743591591813,75.6960877277802,75,12.15,1
2025-10-12 03:00:00,3,6,10,KIDNAPPING,AHMEDABAD,6,0,23.02416588381223,72.57481456010431,35,12.15,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,GHAZIABAD,10,3,28.673608633569362,77.45826881580163,41,4.050000000000001,0
2026-04-02 14:00:00,14,3,4,ASSAULT,PUNE,0,7,18.52173002802721,73.85344426111357,48,8.0,0
2025-04-06 19:00:00,19,6,4,FRAUD,AHMEDABAD,3,0,23.02706152294741,72.57275264485205,39,6.0,0
2025-08-05 01:00:00,1,1,8,KIDNAPPING,HASSAN,6,4,13.004661590255093,76.095989492319,39,12.15,1
2026-01-01 00:00:00,0,3,1,HOMICIDE,LUDHIANA,4,5,30.90481115494633,75.85537696761143,43,13.5,1
2025-07-10 09:00:00,9,3,7,TRAFFIC VIOLATION,BAGALKOT,10,1,16.182147695366872,75.6991000261536,22,3.0,0
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,PUNE,7,7,18.520937623049612,73.86107780864236,54,2.7,0
2025-05-02 23:00:00,23,4,5,IDENTITY THEFT,AHMEDABAD,5,0,23.022961330153187,72.57458399335552,69,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,BAGALKOT,7,1,16.17684837397161,75.69906934247251,24,2.7,0
2026-01-01 00:00:00,0,3,1,FRAUD,LUDHIANA,3,5,30.904506173180184,75.85992138540706,75,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,LUDHIANA,10,5,30.905510698720786,75.85277004311709,59,4.050000000000001,0
2025-06-08 16:00:00,16,6,6,THEFT,MUMBAI,9,6,19.079703463171164,72.88201310639747,22,4.0,0
2025-01-06 17:00:00,17,0,1,BURGLARY,LUDHIANA,1,5,30.902784679070496,75.85801943154912,43,6.0,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,MUMBAI,6,6,19.07206357485609,72.88248982402048,43,12.15,1
2025-10-09 11:00:00,11,3,10,BURGLARY,LUDHIANA,1,5,30.901488107883953,75.85592743463629,50,6.0,0
2026-01-01 00:00:00,0,3,1,ROBBERY,HASSAN,8,4,13.006261951924373,76.09603024609903,23,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,ASSAULT,GHAZIABAD,0,3,28.664628907635542,77.45559201928116,37,10.8,1
2026-01-01 00:00:00,0,3,1,BURGLARY,HASSAN,1,4,13.008827047504719,76.10073472168513,35,8.100000000000001,0
2025-09-01 12:00:00,12,0,9,ASSAULT,HASSAN,0,4,13.00106390103773,76.1024835322993,29,8.0,0
2026-01-01 00:00:00,0,3,1,THEFT,CHENNAI,9,2,13.08626687872199,80.27127435411586,67,5.4,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,GHAZIABAD,4,3,28.670705990481814,77.45866398124879,63,13.5,1
2025-10-05 09:00:00,9,6,10,ASSAULT,PUNE,0,7,18.52117560696649,73.85228659647929,33,8.0,0
2025-01-06 17:00:00,17,0,1,KIDNAPPING,PUNE,6,7,18.525160165126618,73.8520284059376,28,9.0,1
2025-09-01 23:00:00,23,0,9,HOMICIDE,HASSAN,4,4,13.00375853725325,76.09552899521125,61,13.5,1
2026-01-01 00:00:00,0,3,1,CYBERCRIME,PUNE,2,7,18.519682663106888,73.85344751990398,60,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,THEFT,AHMEDABAD,9,0,23.01980832356455,72.57430547958522,48,5.4,0
2026-01-01 00:00:00,0,3,1,FRAUD,GHAZIABAD,3,3,28.67328707961691,77.4526841227872,41,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,GHAZIABAD,7,3,28.671978624034875,77.45690493557268,66,2.7,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,LUDHIANA,5,5,30.9010190243886,75.86132836262853,44,9.450000000000001,1
2025-08-06 17:00:00,17,2,8,PUBLIC INTOXICATION,MUMBAI,7,6,19.071314733748334,72.8737700057325,47,2.0,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,GHAZIABAD,6,3,28.670994911147336,77.45400787010075,22,12.15,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,GHAZIABAD,7,3,28.6698158194054,77.4541709526795,67,2.7,0
2026-01-01 00:00:00,0,3,1,THEFT,HASSAN,9,4,13.003968772659194,76.10188248371603,46,5.4,0
2026-01-01 00:00:00,0,3,1,ROBBERY,AHMEDABAD,8,0,23.027377076110202,72.56735798604211,66,9.450000000000001,1
2025-09-06 05:00:00,5,5,9,HOMICIDE,GHAZIABAD,4,3,28.667681903715334,77.45318559347342,69,10.0,1
2026-01-01 06:00:00,6,3,1,ROBBERY,AHMEDABAD,8,0,23.017671279487303,72.56976071809905,27,7.0,0
2026-01-01 00:00:00,0,3,1,ASSAULT,MUMBAI,0,6,19.080765522899043,72.88160247372505,28,10.8,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,MUMBAI,10,6,19.076795293701288,72.87578499042776,20,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,AHMEDABAD,7,0,23.025992354481637,72.56676834914629,66,2.7,0
2026-08-01 18:00:00,18,5,8,KIDNAPPING,GHAZIABAD,6,3,28.673304141641633,77.45281348661017,52,9.0,1
2026-03-02 15:00:00,15,0,3,BURGLARY,MUMBAI,1,6,19.080697223499907,72.87393920829292,73,6.0,0
2026-01-01 00:00:00,0,3,1,BURGLARY,GHAZIABAD,1,3,28.672960092261746,77.45196039161083,69,8.100000000000001,0
2025-05-11 18:00:00,18,6,5,PUBLIC INTOXICATION,HASSAN,7,4,13.00292623531113,76.10262076939634,60,2.0,0
2025-02-06 12:00:00,12,3,2,KIDNAPPING,LUDHIANA,6,5,30.897198815638117,75.85983342955868,61,9.0,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,CHENNAI,7,2,13.082824091340994,80.27077007449651,25,2.7,0
2026-01-01 00:00:00,0,3,1,FRAUD,LUDHIANA,3,5,30.903744786921973,75.85705352998853,33,8.100000000000001,0
2026-03-01 06:00:00,6,6,3,ROBBERY,LUDHIANA,8,5,30.90332098485865,75.86033970063289,19,7.0,0
2025-11-03 06:00:00,6,0,11,ROBBERY,AHMEDABAD,8,0,23.019108820219692,72.56854664396064,37,7.0,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,HASSAN,4,4,13.001730614677411,76.09867795059262,34,13.5,1
2026-01-01 00:00:00,0,3,1,THEFT,PUNE,9,7,18.521310425506204,73.85435577709575,30,5.4,0
2025-08-08 14:00:00,14,4,8,HOMICIDE,MUMBAI,4,6,19.080062446454303,72.87296168557114,25,10.0,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,CHENNAI,7,2,13.08467307861235,80.26830260527463,41,2.7,0
2025-01-05 07:00:00,7,6,1,THEFT,CHENNAI,9,2,13.087565825995638,80.26813341788811,42,4.0,0
2025-11-11 22:00:00,22,1,11,CYBERCRIME,MUMBAI,2,6,19.074332572967446,72.87527861345471,35,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,AHMEDABAD,7,0,23.020095866862928,72.56751841038472,35,2.7,0
2026-01-01 00:00:00,0,3,1,ROBBERY,AHMEDABAD,8,0,23.023217972559245,72.57553079046284,30,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,HOMICIDE,MUMBAI,4,6,19.07317690258722,72.87845759845,40,13.5,1
2026-01-01 00:00:00,0,3,1,BURGLARY,MUMBAI,1,6,19.077349222867372,72.88244074233317,64,8.100000000000001,0
2025-08-09 00:00:00,0,5,8,PUBLIC INTOXICATION,MUMBAI,7,6,19.075355959240206,72.87315857055724,36,2.7,0
2025-02-01 21:00:00,21,5,2,TRAFFIC VIOLATION,CHENNAI,10,2,13.077764591898852,80.27009867602305,31,3.0,0
2026-01-01 00:00:00,0,3,1,ROBBERY,LUDHIANA,8,5,30.904061688504065,75.85787262355637,20,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,ROBBERY,CHENNAI,8,2,13.085634598873629,80.26781384101187,46,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,HASSAN,5,4,13.005814850260009,76.09761627742,52,9.450000000000001,1
2025-08-10 20:00:00,20,6,8,HOMICIDE,HASSAN,4,4,13.00111119037576,76.10167069033979,73,10.0,1
2025-05-01 21:00:00,21,3,5,PUBLIC INTOXICATION,MUMBAI,7,6,19.078119836690426,72.8731748777843,57,2.0,0
2025-11-09 22:00:00,22,6,11,HOMICIDE,HASSAN,4,4,13.009086465567629,76.10251419365932,57,13.5,1
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,BAGALKOT,5,1,16.177729590336398,75.69279968640008,58,9.450000000000001,1
2026-05-01 06:00:00,6,4,5,FRAUD,HASSAN,3,4,13.00551913422573,76.09687822841329,74,6.0,0
2026-01-01 00:00:00,0,3,1,THEFT,CHENNAI,9,2,13.079810737534515,80.27128592478002,50,5.4,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,MUMBAI,6,6,19.08009317131034,72.88022268067029,62,12.15,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,MUMBAI,6,6,19.076321471322192,72.87799213385107,20,12.15,1
2026-01-01 00:00:00,0,3,1,ROBBERY,PUNE,8,7,18.521597581487523,73.8532103016188,73,9.450000000000001,1
2025-07-01 04:00:00,4,1,7,TRAFFIC VIOLATION,BAGALKOT,10,1,16.181960830132585,75.69211232562142,55,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,MUMBAI,7,6,19.076694370814064,72.87323386212674,49,2.7,0
2025-04-08 16:00:00,16,1,4,FRAUD,BAGALKOT,3,1,16.17877241437579,75.6921428777606,52,6.0,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,BAGALKOT,4,1,16.177327133920937,75.69805426177624,49,13.5,1
2025-01-11 15:00:00,15,5,1,KIDNAPPING,CHENNAI,6,2,13.085939784518889,80.27362751265984,33,9.0,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,AHMEDABAD,6,0,23.02414113749308,72.56664646307387,57,12.15,1
2025-03-07 20:00:00,20,4,3,THEFT,CHENNAI,9,2,13.08199732056187,80.2752803626293,23,4.0,0
2026-01-01 00:00:00,0,3,1,ASSAULT,AHMEDABAD,0,0,23.025548755938182,72.57057133583719,74,10.8,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,PUNE,6,7,18.521078768341155,73.86102368361206,47,12.15,1
2026-01-01 00:00:00,0,3,1,BURGLARY,CHENNAI,1,2,13.08049514234271,80.27474802989443,33,8.100000000000001,0
2026-04-02 00:00:00,0,3,4,KIDNAPPING,MUMBAI,6,6,19.07551909974524,72.88026849425633,57,12.15,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,GHAZIABAD,10,3,28.665750508664367,77.45691903798932,62,4.050000000000001,0
2025-10-04 12:00:00,12,5,10,BURGLARY,CHENNAI,1,2,13.0813934070562,80.27088915390682,66,6.0,0
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,LUDHIANA,10,5,30.90125063141465,75.855996369132,37,4.050000000000001,0
2025-02-05 12:00:00,12,2,2,ROBBERY,HASSAN,8,4,13.002640675058972,76.09784109574473,60,7.0,0
2025-11-01 00:00:00,0,5,11,FRAUD,GHAZIABAD,3,3,28.66544656038547,77.45617375506345,27,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,LUDHIANA,4,5,30.90152616864215,75.86053118451605,29,13.5,1
2025-06-03 02:00:00,2,1,6,HOMICIDE,LUDHIANA,4,5,30.90227646212568,75.85931239073804,63,13.5,1
2026-01-01 00:00:00,0,3,1,ASSAULT,AHMEDABAD,0,0,23.021829558327482,72.57189408659079,46,10.8,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,MUMBAI,7,6,19.075483597328514,72.87928688319482,66,2.7,0
2025-07-07 23:00:00,23,0,7,CYBERCRIME,HASSAN,2,4,13.003904473583258,76.09591428626116,62,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,FRAUD,CHENNAI,3,2,13.078871318037983,80.26652682841235,40,8.100000000000001,0
2025-11-11 14:00:00,14,1,11,IDENTITY THEFT,PUNE,5,7,18.522526287458742,73.85750584535369,68,7.0,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,LUDHIANA,5,5,30.89825995286959,75.85610079996901,39,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,CHENNAI,7,2,13.082094652140222,80.26845758675563,27,2.7,0
2025-10-03 22:00:00,22,4,10,KIDNAPPING,CHENNAI,6,2,13.086378854479952,80.2708216753023,22,12.15,1
2025-01-02 22:00:00,22,3,1,BURGLARY,MUMBAI,1,6,19.072865304341448,72.8813048986697,55,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,ROBBERY,BAGALKOT,8,1,16.18117242819232,75.69667594772301,23,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,BURGLARY,GHAZIABAD,1,3,28.67303490560086,77.45631024901509,55,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,THEFT,CHENNAI,9,2,13.079128650716141,80.26733659224429,64,5.4,0
2026-01-01 00:00:00,0,3,1,BURGLARY,GHAZIABAD,1,3,28.67333047184242,77.45516674013456,62,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,ROBBERY,BAGALKOT,8,1,16.17805557513775,75.70003227577756,58,9.450000000000001,1
2026-01-01 07:00:00,7,3,1,PUBLIC INTOXICATION,LUDHIANA,7,5,30.905736412124835,75.85855097177748,61,2.0,0
2025-11-02 03:00:00,3,6,11,ROBBERY,AHMEDABAD,8,0,23.017802018239742,72.56681793835202,58,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,BURGLARY,LUDHIANA,1,5,30.89678430936627,75.85586111697164,31,8.100000000000001,0
2025-12-03 00:00:00,0,2,12,BURGLARY,PUNE,1,7,18.518459029820022,73.85535478106856,24,8.100000000000001,0
2025-03-10 17:00:00,17,0,3,FRAUD,BAGALKOT,3,1,16.17896968818331,75.69887657963253,51,6.0,0
2026-01-01 00:00:00,0,3,1,ROBBERY,BAGALKOT,8,1,16.186561697771978,75.69708370521144,47,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,BURGLARY,PUNE,1,7,18.52075579398906,73.85357460859471,71,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,LUDHIANA,4,5,30.899066351088436,75.85280779562814,61,13.5,1
2026-01-01 00:00:00,0,3,1,ASSAULT,PUNE,0,7,18.524646690918942,73.85821525906607,24,10.8,1
2025-03-03 12:00:00,12,0,3,THEFT,GHAZIABAD,9,3,28.672493404514935,77.45543037345803,40,4.0,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,MUMBAI,5,6,19.07774951935242,72.87959273451042,47,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,CYBERCRIME,BAGALKOT,2,1,16.186308735290115,75.70077725357581,65,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,ASSAULT,LUDHIANA,0,5,30.905757989922023,75.8599713770693,62,10.8,1
2025-06-12 22:00:00,22,3,6,PUBLIC INTOXICATION,LUDHIANA,7,5,30.89673903822806,75.86065480362575,52,2.7,0
2025-03-10 00:00:00,0,0,3,KIDNAPPING,GHAZIABAD,6,3,28.666586195167984,77.45029485718635,49,12.15,1
2026-03-02 13:00:00,13,0,3,THEFT,LUDHIANA,9,5,30.90410922253772,75.85638119523765,59,4.0,0
2025-04-01 22:00:00,22,1,4,IDENTITY THEFT,LUDHIANA,5,5,30.90482179049643,75.85754077470833,74,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,BURGLARY,GHAZIABAD,1,3,28.668623070623386,77.45227240999769,42,8.100000000000001,0
2025-06-11 12:00:00,12,2,6,KIDNAPPING,BAGALKOT,6,1,16.18417594140944,75.69484219807764,63,9.0,1
2025-04-07 09:00:00,9,0,4,HOMICIDE,CHENNAI,4,2,13.087382267317638,80.26658084160039,29,10.0,1
2025-09-12 10:00:00,10,4,9,ROBBERY,HASSAN,8,4,13.004218574372738,76.0962036944608,23,7.0,0
2025-12-09 10:00:00,10,1,12,PUBLIC INTOXICATION,LUDHIANA,7,5,30.902024234183557,75.85775946690761,20,2.0,0
2025-02-05 10:00:00,10,2,2,ASSAULT,BAGALKOT,0,1,16.184337935284876,75.69770373107906,59,8.0,0
2026-01-01 00:00:00,0,3,1,CYBERCRIME,AHMEDABAD,2,0,23.024242328915882,72.56899249212542,51,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,ASSAULT,HASSAN,0,4,13.007177927022402,76.09775820521506,55,10.8,1
2025-10-10 15:00:00,15,4,10,FRAUD,PUNE,3,7,18.51540688010753,73.85198315616148,31,6.0,0
2025-08-04 20:00:00,20,0,8,BURGLARY,HASSAN,1,4,13.010363601114882,76.10318896005366,25,6.0,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,GHAZIABAD,5,3,28.672363221694713,77.4530952754857,42,9.450000000000001,1
2025-07-06 18:00:00,18,6,7,ASSAULT,AHMEDABAD,0,0,23.019895381571754,72.57115610176437,58,8.0,0
2025-02-01 20:00:00,20,5,2,FRAUD,AHMEDABAD,3,0,23.01886818548018,72.57579933299594,58,6.0,0
2026-01-01 00:00:00,0,3,1,ROBBERY,LUDHIANA,8,5,30.89729514513801,75.86140245447491,51,9.450000000000001,1
2025-11-10 08:00:00,8,0,11,HOMICIDE,CHENNAI,4,2,13.078610220817891,80.26821384417119,26,10.0,1
2026-01-01 00:00:00,0,3,1,ROBBERY,PUNE,8,7,18.515624630811647,73.85681303322696,67,9.450000000000001,1
2026-04-01 20:00:00,20,2,4,KIDNAPPING,AHMEDABAD,6,0,23.022556083299495,72.56889514085226,31,9.0,1
2025-06-12 05:00:00,5,3,6,FRAUD,CHENNAI,3,2,13.07984173398779,80.27321144051847,18,6.0,0
2025-03-10 19:00:00,19,0,3,KIDNAPPING,MUMBAI,6,6,19.078117844816283,72.87467642374108,59,9.0,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,CHENNAI,10,2,13.080733297857641,80.2737544482122,29,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,CYBERCRIME,AHMEDABAD,2,0,23.026484483262884,72.57011893867612,50,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,HOMICIDE,MUMBAI,4,6,19.074141082353087,72.87728367947683,48,13.5,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,CHENNAI,10,2,13.080585960424889,80.2720139177608,18,4.050000000000001,0
